word,sentiment,lexicon,words_in_lexicon
engaged,positive,NRC,6468
engaged,trust,NRC,6468
engaging,joy,NRC,6468
engaging,positive,NRC,6468
engaging,trust,NRC,6468
engulf,anticipation,NRC,6468
enhance,positive,NRC,6468
enigmatic,fear,NRC,6468
enigmatic,negative,NRC,6468
enjoy,anticipation,NRC,6468
enjoy,joy,NRC,6468
enjoy,positive,NRC,6468
enjoy,trust,NRC,6468
enjoying,anticipation,NRC,6468
enjoying,joy,NRC,6468
enjoying,positive,NRC,6468
enjoying,trust,NRC,6468
enlighten,joy,NRC,6468
enlighten,positive,NRC,6468
enlighten,trust,NRC,6468
enlightenment,joy,NRC,6468
enlightenment,positive,NRC,6468
enlightenment,trust,NRC,6468
enliven,joy,NRC,6468
enliven,positive,NRC,6468
enliven,surprise,NRC,6468
enliven,trust,NRC,6468
enmity,anger,NRC,6468
enmity,fear,NRC,6468
enmity,negative,NRC,6468
enmity,sadness,NRC,6468
enrich,positive,NRC,6468
enroll,anticipation,NRC,6468
enroll,trust,NRC,6468
ensemble,positive,NRC,6468
ensemble,trust,NRC,6468
ensign,positive,NRC,6468
enslave,negative,NRC,6468
enslaved,anger,NRC,6468
enslaved,disgust,NRC,6468
enslaved,fear,NRC,6468
enslaved,negative,NRC,6468
enslaved,sadness,NRC,6468
enslavement,negative,NRC,6468
entangled,anger,NRC,6468
entangled,disgust,NRC,6468
entangled,fear,NRC,6468
entangled,negative,NRC,6468
entangled,sadness,NRC,6468
entanglement,negative,NRC,6468
enterprising,positive,NRC,6468
entertain,joy,NRC,6468
entertain,positive,NRC,6468
entertained,joy,NRC,6468
entertained,positive,NRC,6468
entertaining,anticipation,NRC,6468
entertaining,joy,NRC,6468
entertaining,positive,NRC,6468
entertainment,anticipation,NRC,6468
entertainment,joy,NRC,6468
entertainment,positive,NRC,6468
entertainment,surprise,NRC,6468
entertainment,trust,NRC,6468
enthusiasm,anticipation,NRC,6468
enthusiasm,joy,NRC,6468
enthusiasm,positive,NRC,6468
enthusiasm,surprise,NRC,6468
enthusiast,anticipation,NRC,6468
enthusiast,joy,NRC,6468
enthusiast,positive,NRC,6468
enthusiast,surprise,NRC,6468
entrails,disgust,NRC,6468
entrails,negative,NRC,6468
entrust,trust,NRC,6468
envious,negative,NRC,6468
environ,positive,NRC,6468
ephemeris,positive,NRC,6468
epic,positive,NRC,6468
epidemic,anger,NRC,6468
epidemic,anticipation,NRC,6468
epidemic,disgust,NRC,6468
epidemic,fear,NRC,6468
epidemic,negative,NRC,6468
epidemic,sadness,NRC,6468
epidemic,surprise,NRC,6468
epilepsy,negative,NRC,6468
episcopal,trust,NRC,6468
epitaph,sadness,NRC,6468
epitome,positive,NRC,6468
equality,joy,NRC,6468
equality,positive,NRC,6468
equality,trust,NRC,6468
equally,positive,NRC,6468
equilibrium,positive,NRC,6468
equity,positive,NRC,6468
eradicate,anger,NRC,6468
eradicate,negative,NRC,6468
eradication,anger,NRC,6468
eradication,disgust,NRC,6468
eradication,fear,NRC,6468
eradication,negative,NRC,6468
erase,fear,NRC,6468
erase,negative,NRC,6468
erosion,negative,NRC,6468
erotic,anticipation,NRC,6468
erotic,joy,NRC,6468
erotic,negative,NRC,6468
erotic,positive,NRC,6468
erotic,surprise,NRC,6468
erotic,trust,NRC,6468
err,negative,NRC,6468
errand,anticipation,NRC,6468
errand,positive,NRC,6468
errand,trust,NRC,6468
errant,negative,NRC,6468
erratic,negative,NRC,6468
erratic,surprise,NRC,6468
erratum,negative,NRC,6468
erroneous,negative,NRC,6468
error,negative,NRC,6468
error,sadness,NRC,6468
erudite,positive,NRC,6468
erupt,anger,NRC,6468
erupt,negative,NRC,6468
erupt,surprise,NRC,6468
eruption,anger,NRC,6468
eruption,fear,NRC,6468
eruption,negative,NRC,6468
eruption,surprise,NRC,6468
escalate,anger,NRC,6468
escalate,negative,NRC,6468
escape,anticipation,NRC,6468
escape,fear,NRC,6468
escape,negative,NRC,6468
escape,positive,NRC,6468
escaped,fear,NRC,6468
eschew,anger,NRC,6468
eschew,negative,NRC,6468
eschew,sadness,NRC,6468
escort,trust,NRC,6468
espionage,negative,NRC,6468
esprit,positive,NRC,6468
essential,positive,NRC,6468
establish,trust,NRC,6468
established,joy,NRC,6468
established,positive,NRC,6468
esteem,joy,NRC,6468
esteem,positive,NRC,6468
esteem,sadness,NRC,6468
esteem,trust,NRC,6468
esthetic,positive,NRC,6468
estranged,negative,NRC,6468
ethereal,fear,NRC,6468
ethical,positive,NRC,6468
ethics,positive,NRC,6468
euthanasia,fear,NRC,6468
euthanasia,negative,NRC,6468
euthanasia,sadness,NRC,6468
evacuate,fear,NRC,6468
evacuate,negative,NRC,6468
evacuation,negative,NRC,6468
evade,anger,NRC,6468
evade,disgust,NRC,6468
evade,fear,NRC,6468
evade,negative,NRC,6468
evanescence,sadness,NRC,6468
evanescence,surprise,NRC,6468
evasion,fear,NRC,6468
evasion,negative,NRC,6468
evasion,sadness,NRC,6468
eventual,anticipation,NRC,6468
eventuality,anticipation,NRC,6468
eventuality,fear,NRC,6468
evergreen,joy,NRC,6468
evergreen,positive,NRC,6468
evergreen,trust,NRC,6468
everlasting,positive,NRC,6468
evict,negative,NRC,6468
evict,sadness,NRC,6468
eviction,anger,NRC,6468
eviction,disgust,NRC,6468
eviction,fear,NRC,6468
eviction,negative,NRC,6468
eviction,sadness,NRC,6468
evident,positive,NRC,6468
evident,trust,NRC,6468
evil,anger,NRC,6468
evil,disgust,NRC,6468
evil,fear,NRC,6468
evil,negative,NRC,6468
evil,sadness,NRC,6468
evolution,positive,NRC,6468
exacerbate,negative,NRC,6468
exacerbation,anger,NRC,6468
exacerbation,fear,NRC,6468
exacerbation,negative,NRC,6468
exacting,negative,NRC,6468
exaggerate,anger,NRC,6468
exaggerate,negative,NRC,6468
exaggerated,negative,NRC,6468
exalt,anticipation,NRC,6468
exalt,joy,NRC,6468
exalt,positive,NRC,6468
exalt,trust,NRC,6468
exaltation,joy,NRC,6468
exaltation,positive,NRC,6468
exaltation,trust,NRC,6468
exalted,joy,NRC,6468
exalted,positive,NRC,6468
exalted,trust,NRC,6468
examination,fear,NRC,6468
examination,negative,NRC,6468
examination,surprise,NRC,6468
exasperation,anger,NRC,6468
exasperation,disgust,NRC,6468
exasperation,negative,NRC,6468
excavation,anticipation,NRC,6468
excavation,negative,NRC,6468
excavation,surprise,NRC,6468
exceed,anticipation,NRC,6468
exceed,joy,NRC,6468
exceed,positive,NRC,6468
excel,anticipation,NRC,6468
excel,joy,NRC,6468
excel,positive,NRC,6468
excel,surprise,NRC,6468
excel,trust,NRC,6468
excellence,disgust,NRC,6468
excellence,joy,NRC,6468
excellence,positive,NRC,6468
excellence,trust,NRC,6468
excellent,joy,NRC,6468
excellent,positive,NRC,6468
excellent,trust,NRC,6468
excess,negative,NRC,6468
exchange,positive,NRC,6468
exchange,trust,NRC,6468
excise,negative,NRC,6468
excitable,positive,NRC,6468
excitation,anger,NRC,6468
excitation,anticipation,NRC,6468
excitation,fear,NRC,6468
excitation,joy,NRC,6468
excitation,positive,NRC,6468
excitation,surprise,NRC,6468
excite,anger,NRC,6468
excite,anticipation,NRC,6468
excite,fear,NRC,6468
excite,joy,NRC,6468
excite,positive,NRC,6468
excite,surprise,NRC,6468
excited,anticipation,NRC,6468
excited,joy,NRC,6468
excited,positive,NRC,6468
excited,surprise,NRC,6468
excited,trust,NRC,6468
excitement,anticipation,NRC,6468
excitement,joy,NRC,6468
excitement,positive,NRC,6468
excitement,surprise,NRC,6468
exciting,anticipation,NRC,6468
exciting,joy,NRC,6468
exciting,positive,NRC,6468
exciting,surprise,NRC,6468
exclaim,surprise,NRC,6468
excluded,disgust,NRC,6468
excluded,negative,NRC,6468
excluded,sadness,NRC,6468
excluding,negative,NRC,6468
excluding,sadness,NRC,6468
exclusion,disgust,NRC,6468
exclusion,fear,NRC,6468
exclusion,negative,NRC,6468
exclusion,sadness,NRC,6468
excrement,disgust,NRC,6468
excrement,negative,NRC,6468
excretion,disgust,NRC,6468
excruciating,fear,NRC,6468
excruciating,negative,NRC,6468
excuse,negative,NRC,6468
execution,anger,NRC,6468
execution,fear,NRC,6468
execution,negative,NRC,6468
execution,sadness,NRC,6468
execution,trust,NRC,6468
executioner,anger,NRC,6468
executioner,fear,NRC,6468
executioner,negative,NRC,6468
executioner,sadness,NRC,6468
executor,trust,NRC,6468
exemplary,positive,NRC,6468
exemption,positive,NRC,6468
exhaust,negative,NRC,6468
exhausted,negative,NRC,6468
exhausted,sadness,NRC,6468
exhaustion,anticipation,NRC,6468
exhaustion,negative,NRC,6468
exhaustion,sadness,NRC,6468
exhaustive,trust,NRC,6468
exhilaration,joy,NRC,6468
exhilaration,positive,NRC,6468
exhilaration,surprise,NRC,6468
exhort,positive,NRC,6468
exhortation,positive,NRC,6468
exigent,anticipation,NRC,6468
exigent,disgust,NRC,6468
exigent,fear,NRC,6468
exigent,negative,NRC,6468
exigent,surprise,NRC,6468
exile,anger,NRC,6468
exile,fear,NRC,6468
exile,negative,NRC,6468
exile,sadness,NRC,6468
existence,positive,NRC,6468
exorcism,fear,NRC,6468
exorcism,negative,NRC,6468
exorcism,sadness,NRC,6468
exotic,positive,NRC,6468
expatriate,negative,NRC,6468
expect,anticipation,NRC,6468
expect,positive,NRC,6468
expect,surprise,NRC,6468
expect,trust,NRC,6468
expectancy,anticipation,NRC,6468
expectant,anticipation,NRC,6468
expectation,anticipation,NRC,6468
expectation,positive,NRC,6468
expected,anticipation,NRC,6468
expecting,anticipation,NRC,6468
expedient,joy,NRC,6468
expedient,positive,NRC,6468
expedient,trust,NRC,6468
expedition,anticipation,NRC,6468
expedition,positive,NRC,6468
expel,anger,NRC,6468
expel,disgust,NRC,6468
expel,fear,NRC,6468
expel,negative,NRC,6468
expel,sadness,NRC,6468
expenditure,negative,NRC,6468
expenses,negative,NRC,6468
experienced,positive,NRC,6468
experienced,trust,NRC,6468
experiment,anticipation,NRC,6468
experiment,surprise,NRC,6468
expert,positive,NRC,6468
expert,trust,NRC,6468
expertise,positive,NRC,6468
expertise,trust,NRC,6468
expire,negative,NRC,6468
expire,sadness,NRC,6468
expired,negative,NRC,6468
explain,positive,NRC,6468
explain,trust,NRC,6468
expletive,anger,NRC,6468
expletive,negative,NRC,6468
explode,anger,NRC,6468
explode,fear,NRC,6468
explode,negative,NRC,6468
explode,sadness,NRC,6468
explode,surprise,NRC,6468
explore,anticipation,NRC,6468
explosion,fear,NRC,6468
explosion,negative,NRC,6468
explosion,surprise,NRC,6468
explosive,anger,NRC,6468
explosive,anticipation,NRC,6468
explosive,fear,NRC,6468
explosive,negative,NRC,6468
explosive,surprise,NRC,6468
expose,anticipation,NRC,6468
expose,fear,NRC,6468
exposed,negative,NRC,6468
expropriation,negative,NRC,6468
expulsion,anger,NRC,6468
expulsion,disgust,NRC,6468
expulsion,fear,NRC,6468
expulsion,negative,NRC,6468
expulsion,sadness,NRC,6468
exquisite,joy,NRC,6468
exquisite,positive,NRC,6468
exquisitely,positive,NRC,6468
extend,positive,NRC,6468
extensive,positive,NRC,6468
exterminate,fear,NRC,6468
exterminate,negative,NRC,6468
exterminate,sadness,NRC,6468
extermination,anger,NRC,6468
extermination,fear,NRC,6468
extermination,negative,NRC,6468
extinct,negative,NRC,6468
extinct,sadness,NRC,6468
extinguish,anger,NRC,6468
extinguish,negative,NRC,6468
extra,positive,NRC,6468
extrajudicial,fear,NRC,6468
extrajudicial,negative,NRC,6468
extraordinary,positive,NRC,6468
extremity,negative,NRC,6468
extricate,anticipation,NRC,6468
extricate,positive,NRC,6468
exuberance,joy,NRC,6468
exuberance,positive,NRC,6468
eyewitness,trust,NRC,6468
fabricate,negative,NRC,6468
fabrication,negative,NRC,6468
fabrication,trust,NRC,6468
facilitate,positive,NRC,6468
fact,trust,NRC,6468
facts,positive,NRC,6468
facts,trust,NRC,6468
faculty,positive,NRC,6468
faculty,trust,NRC,6468
fade,negative,NRC,6468
faeces,disgust,NRC,6468
faeces,negative,NRC,6468
failing,anger,NRC,6468
failing,anticipation,NRC,6468
failing,fear,NRC,6468
failing,negative,NRC,6468
failing,sadness,NRC,6468
failure,disgust,NRC,6468
failure,fear,NRC,6468
failure,negative,NRC,6468
failure,sadness,NRC,6468
fain,anticipation,NRC,6468
fain,joy,NRC,6468
fain,positive,NRC,6468
fain,trust,NRC,6468
fainting,fear,NRC,6468
fainting,negative,NRC,6468
fainting,sadness,NRC,6468
fainting,surprise,NRC,6468
fair,positive,NRC,6468
fairly,positive,NRC,6468
fairly,trust,NRC,6468
faith,anticipation,NRC,6468
faith,joy,NRC,6468
faith,positive,NRC,6468
faith,trust,NRC,6468
faithful,positive,NRC,6468
faithful,trust,NRC,6468
faithless,negative,NRC,6468
faithless,sadness,NRC,6468
fake,negative,NRC,6468
fall,negative,NRC,6468
fall,sadness,NRC,6468
fallacious,anger,NRC,6468
fallacious,negative,NRC,6468
fallacy,negative,NRC,6468
fallible,negative,NRC,6468
falling,negative,NRC,6468
falling,sadness,NRC,6468
fallow,negative,NRC,6468
falsehood,anger,NRC,6468
falsehood,negative,NRC,6468
falsehood,trust,NRC,6468
falsely,negative,NRC,6468
falsification,anger,NRC,6468
falsification,negative,NRC,6468
falsify,disgust,NRC,6468
falsify,negative,NRC,6468
falsity,disgust,NRC,6468
falsity,negative,NRC,6468
falter,fear,NRC,6468
falter,negative,NRC,6468
fame,positive,NRC,6468
familiar,positive,NRC,6468
familiar,trust,NRC,6468
familiarity,anticipation,NRC,6468
familiarity,joy,NRC,6468
familiarity,positive,NRC,6468
familiarity,trust,NRC,6468
famine,negative,NRC,6468
famine,sadness,NRC,6468
famous,positive,NRC,6468
famously,positive,NRC,6468
fanatic,negative,NRC,6468
fanaticism,fear,NRC,6468
fancy,anticipation,NRC,6468
fancy,joy,NRC,6468
fancy,positive,NRC,6468
fanfare,anticipation,NRC,6468
fanfare,joy,NRC,6468
fanfare,positive,NRC,6468
fanfare,surprise,NRC,6468
fang,fear,NRC,6468
fangs,fear,NRC,6468
farce,negative,NRC,6468
farcical,disgust,NRC,6468
farcical,negative,NRC,6468
farm,anticipation,NRC,6468
fascinating,positive,NRC,6468
fascination,positive,NRC,6468
fashionable,positive,NRC,6468
fasting,negative,NRC,6468
fasting,sadness,NRC,6468
fat,disgust,NRC,6468
fat,negative,NRC,6468
fat,sadness,NRC,6468
fatal,anger,NRC,6468
fatal,fear,NRC,6468
fatal,negative,NRC,6468
fatal,sadness,NRC,6468
fatality,fear,NRC,6468
fatality,negative,NRC,6468
fatality,sadness,NRC,6468
fate,anticipation,NRC,6468
fate,negative,NRC,6468
father,trust,NRC,6468
fatigue,negative,NRC,6468
fatigued,negative,NRC,6468
fatigued,sadness,NRC,6468
fatty,disgust,NRC,6468
fatty,negative,NRC,6468
fatty,sadness,NRC,6468
fault,negative,NRC,6468
fault,sadness,NRC,6468
faultless,positive,NRC,6468
faultless,trust,NRC,6468
faulty,negative,NRC,6468
favorable,anticipation,NRC,6468
favorable,joy,NRC,6468
favorable,positive,NRC,6468
favorable,surprise,NRC,6468
favorable,trust,NRC,6468
favorite,joy,NRC,6468
favorite,positive,NRC,6468
favorite,trust,NRC,6468
favoritism,positive,NRC,6468
fawn,negative,NRC,6468
fear,anger,NRC,6468
fear,fear,NRC,6468
fear,negative,NRC,6468
fearful,fear,NRC,6468
fearful,negative,NRC,6468
fearful,sadness,NRC,6468
fearfully,fear,NRC,6468
fearfully,negative,NRC,6468
fearfully,sadness,NRC,6468
fearfully,surprise,NRC,6468
fearing,fear,NRC,6468
fearing,negative,NRC,6468
fearless,fear,NRC,6468
fearless,positive,NRC,6468
feat,anticipation,NRC,6468
feat,joy,NRC,6468
feat,positive,NRC,6468
feat,surprise,NRC,6468
feature,positive,NRC,6468
febrile,negative,NRC,6468
fecal,disgust,NRC,6468
fecal,negative,NRC,6468
feces,disgust,NRC,6468
feces,negative,NRC,6468
fee,anger,NRC,6468
fee,negative,NRC,6468
feeble,negative,NRC,6468
feeble,sadness,NRC,6468
feeling,anger,NRC,6468
feeling,anticipation,NRC,6468
feeling,disgust,NRC,6468
feeling,fear,NRC,6468
feeling,joy,NRC,6468
feeling,negative,NRC,6468
feeling,positive,NRC,6468
feeling,sadness,NRC,6468
feeling,surprise,NRC,6468
feeling,trust,NRC,6468
feigned,negative,NRC,6468
felicity,joy,NRC,6468
felicity,positive,NRC,6468
fell,negative,NRC,6468
fell,sadness,NRC,6468
fellow,positive,NRC,6468
fellow,trust,NRC,6468
fellowship,positive,NRC,6468
felon,fear,NRC,6468
felon,negative,NRC,6468
felony,negative,NRC,6468
female,positive,NRC,6468
fenced,anger,NRC,6468
fender,trust,NRC,6468
ferment,anticipation,NRC,6468
ferment,negative,NRC,6468
fermentation,anticipation,NRC,6468
ferocious,anger,NRC,6468
ferocious,disgust,NRC,6468
ferocious,fear,NRC,6468
ferocious,negative,NRC,6468
ferocity,anger,NRC,6468
ferocity,negative,NRC,6468
fertile,positive,NRC,6468
fervor,anger,NRC,6468
fervor,joy,NRC,6468
fervor,positive,NRC,6468
festival,anticipation,NRC,6468
festival,joy,NRC,6468
festival,positive,NRC,6468
festival,surprise,NRC,6468
festive,joy,NRC,6468
festive,positive,NRC,6468
fete,anticipation,NRC,6468
fete,joy,NRC,6468
fete,positive,NRC,6468
fete,surprise,NRC,6468
feud,anger,NRC,6468
feud,negative,NRC,6468
feudal,negative,NRC,6468
feudalism,anger,NRC,6468
feudalism,negative,NRC,6468
feudalism,sadness,NRC,6468
fever,fear,NRC,6468
feverish,negative,NRC,6468
fiasco,negative,NRC,6468
fib,anger,NRC,6468
fib,negative,NRC,6468
fickle,negative,NRC,6468
fictitious,negative,NRC,6468
fidelity,joy,NRC,6468
fidelity,positive,NRC,6468
fidelity,trust,NRC,6468
fiend,anger,NRC,6468
fiend,disgust,NRC,6468
fiend,fear,NRC,6468
fiend,negative,NRC,6468
fierce,anger,NRC,6468
fierce,disgust,NRC,6468
fierce,fear,NRC,6468
fierce,negative,NRC,6468
fiesta,anticipation,NRC,6468
fiesta,joy,NRC,6468
fiesta,positive,NRC,6468
fiesta,surprise,NRC,6468
fiesta,trust,NRC,6468
fight,anger,NRC,6468
fight,fear,NRC,6468
fight,negative,NRC,6468
fighting,anger,NRC,6468
fighting,negative,NRC,6468
filibuster,negative,NRC,6468
fill,trust,NRC,6468
filth,disgust,NRC,6468
filth,negative,NRC,6468
filthy,disgust,NRC,6468
filthy,negative,NRC,6468
finally,anticipation,NRC,6468
finally,disgust,NRC,6468
finally,joy,NRC,6468
finally,positive,NRC,6468
finally,surprise,NRC,6468
finally,trust,NRC,6468
finery,positive,NRC,6468
finesse,positive,NRC,6468
fire,fear,NRC,6468
firearms,anger,NRC,6468
firearms,fear,NRC,6468
firearms,negative,NRC,6468
fireball,positive,NRC,6468
fireman,trust,NRC,6468
fireproof,positive,NRC,6468
firmness,positive,NRC,6468
firmness,trust,NRC,6468
firstborn,anticipation,NRC,6468
firstborn,joy,NRC,6468
firstborn,positive,NRC,6468
firstborn,trust,NRC,6468
fits,anger,NRC,6468
fits,negative,NRC,6468
fitting,anticipation,NRC,6468
fitting,joy,NRC,6468
fitting,positive,NRC,6468
fitting,trust,NRC,6468
fixed,trust,NRC,6468
fixture,positive,NRC,6468
flabby,disgust,NRC,6468
flabby,negative,NRC,6468
flaccid,negative,NRC,6468
flaccid,sadness,NRC,6468
flagging,negative,NRC,6468
flagrant,anger,NRC,6468
flagrant,disgust,NRC,6468
flagrant,negative,NRC,6468
flagship,trust,NRC,6468
flake,negative,NRC,6468
flange,trust,NRC,6468
flap,negative,NRC,6468
flattering,joy,NRC,6468
flattering,positive,NRC,6468
flatulence,disgust,NRC,6468
flatulence,negative,NRC,6468
flaunt,negative,NRC,6468
flaw,negative,NRC,6468
flaw,sadness,NRC,6468
flea,disgust,NRC,6468
flea,negative,NRC,6468
fled,fear,NRC,6468
flee,fear,NRC,6468
flee,negative,NRC,6468
fleece,anger,NRC,6468
fleece,disgust,NRC,6468
fleece,negative,NRC,6468
fleece,sadness,NRC,6468
fleet,positive,NRC,6468
flesh,disgust,NRC,6468
fleshy,negative,NRC,6468
flexibility,positive,NRC,6468
flinch,anticipation,NRC,6468
flinch,disgust,NRC,6468
flinch,fear,NRC,6468
flinch,negative,NRC,6468
flinch,sadness,NRC,6468
flinch,surprise,NRC,6468
flirt,anticipation,NRC,6468
flirt,joy,NRC,6468
flirt,negative,NRC,6468
flirt,positive,NRC,6468
flirt,surprise,NRC,6468
flirt,trust,NRC,6468
flog,anger,NRC,6468
flog,disgust,NRC,6468
flog,fear,NRC,6468
flog,negative,NRC,6468
flog,sadness,NRC,6468
flood,fear,NRC,6468
flop,disgust,NRC,6468
flop,negative,NRC,6468
flop,sadness,NRC,6468
floral,positive,NRC,6468
flounder,fear,NRC,6468
flounder,negative,NRC,6468
flounder,sadness,NRC,6468
flow,positive,NRC,6468
flowery,positive,NRC,6468
flu,fear,NRC,6468
flu,negative,NRC,6468
fluctuation,anger,NRC,6468
fluctuation,fear,NRC,6468
fluctuation,negative,NRC,6468
fluke,surprise,NRC,6468
flush,positive,NRC,6468
flying,fear,NRC,6468
flying,positive,NRC,6468
focus,positive,NRC,6468
foe,anger,NRC,6468
foe,fear,NRC,6468
foe,negative,NRC,6468
foiled,negative,NRC,6468
follower,trust,NRC,6468
folly,negative,NRC,6468
fondness,joy,NRC,6468
fondness,positive,NRC,6468
food,joy,NRC,6468
food,positive,NRC,6468
food,trust,NRC,6468
fool,disgust,NRC,6468
fool,negative,NRC,6468
foolish,negative,NRC,6468
foolishness,negative,NRC,6468
football,anticipation,NRC,6468
football,joy,NRC,6468
football,positive,NRC,6468
footing,trust,NRC,6468
forage,negative,NRC,6468
foray,anger,NRC,6468
foray,negative,NRC,6468
forbearance,positive,NRC,6468
forbid,negative,NRC,6468
forbid,sadness,NRC,6468
forbidding,anger,NRC,6468
forbidding,fear,NRC,6468
forbidding,negative,NRC,6468
force,anger,NRC,6468
force,fear,NRC,6468
